id_prov;nom_prov;id_depto;nom_depto;id_loca;nom_loca;cp;cpa
1;BUENOS AIRES;129;TRES DE FEBRERO;2033;11 DE SEPTIEMBRE;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24972;11 DE SEPTIEMBRE;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;2035;CHURRUCA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24974;CHURRUCA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;2038;EL LIBERTADOR;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24977;EL LIBERTADOR;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;2040;LOMA HERMOSA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24979;LOMA HERMOSA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;2042;PABLO PODESTA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24981;PABLO PODESTA;1657;Buscar CPA
1;BUENOS AIRES;69;LANUS;1090;REMEDIOS DE ESCALADA;1657;Buscar CPA
1;BUENOS AIRES;69;LANUS;24029;REMEDIOS DE ESCALADA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;2043;REMEDIOS DE ESCALADA;1657;Buscar CPA
1;BUENOS AIRES;129;TRES DE FEBRERO;24982;REMEDIOS DE ESCALADA;1657;Buscar CPA
1;BUENOS AIRES;94;PELLEGRINI;1500;12 DE AGOSTO;2701;B2701XAA
1;BUENOS AIRES;94;PELLEGRINI;24439;12 DE AGOSTO;2701;B2701XAA
1;BUENOS AIRES;95;PERGAMINO;1507;AGUAS CORRIENTES;2701;B2701XAB
1;BUENOS AIRES;95;PERGAMINO;24446;AGUAS CORRIENTES;2701;B2701XAB
1;BUENOS AIRES;95;PERGAMINO;1525;GENERAL GELLY;2701;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;24464;GENERAL GELLY;2701;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1528;HARAS EL CENTINELA;2701;B2701XAD
1;BUENOS AIRES;95;PERGAMINO;24467;HARAS EL CENTINELA;2701;B2701XAD
1;BUENOS AIRES;95;PERGAMINO;1544;MARIANO BENITEZ;2701;B2701XAE
1;BUENOS AIRES;95;PERGAMINO;24483;MARIANO BENITEZ;2701;B2701XAE
1;BUENOS AIRES;95;PERGAMINO;1553;RANCAGUA;2701;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;24492;RANCAGUA;2701;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1558;SANTA TERESITA PERGAMINO;2701;B2701XAF
1;BUENOS AIRES;95;PERGAMINO;24497;SANTA TERESITA PERGAMINO;2701;B2701XAF
1;BUENOS AIRES;2;9 DE JULIO;30;12 DE OCTUBRE;6501;Buscar CPA
1;BUENOS AIRES;2;9 DE JULIO;22969;12 DE OCTUBRE;6501;Buscar CPA
1;BUENOS AIRES;2;9 DE JULIO;45;ESTACION PROVINCIAL;6501;B6501XAC
1;BUENOS AIRES;2;9 DE JULIO;22984;ESTACION PROVINCIAL;6501;B6501XAC
1;BUENOS AIRES;2;9 DE JULIO;55;LAGUNA DEL CURA;6501;B6501XAA
1;BUENOS AIRES;2;9 DE JULIO;22994;LAGUNA DEL CURA;6501;B6501XAA
1;BUENOS AIRES;2;9 DE JULIO;59;MULCAHY;6501;B6501XAB
1;BUENOS AIRES;2;9 DE JULIO;22998;MULCAHY;6501;B6501XAB
1;BUENOS AIRES;2;9 DE JULIO;60;NORUMBEGA;6501;B6501XAD
1;BUENOS AIRES;2;9 DE JULIO;22999;NORUMBEGA;6501;B6501XAD
1;BUENOS AIRES;2;9 DE JULIO;67;TROPEZON;6501;B6501XAE
1;BUENOS AIRES;2;9 DE JULIO;23006;TROPEZON;6501;B6501XAE
1;BUENOS AIRES;10;AZUL;184;16 DE JULIO;7313;B7313XAA
1;BUENOS AIRES;10;AZUL;23123;16 DE JULIO;7313;B7313XAA
1;BUENOS AIRES;10;AZUL;190;BERNARDO VERA Y PINTADO;7313;B7313XAB
1;BUENOS AIRES;10;AZUL;23129;BERNARDO VERA Y PINTADO;7313;B7313XAB
1;BUENOS AIRES;14;BENITO JUAREZ;298;CORONEL RODOLFO BUNGE;7313;B7313XAD
1;BUENOS AIRES;14;BENITO JUAREZ;23237;CORONEL RODOLFO BUNGE;7313;B7313XAD
1;BUENOS AIRES;14;BENITO JUAREZ;299;EL LUCHADOR;7313;B7313XAE
1;BUENOS AIRES;14;BENITO JUAREZ;23238;EL LUCHADOR;7313;B7313XAE
1;BUENOS AIRES;10;AZUL;200;KILOMETRO 433;7313;B7313XAC
1;BUENOS AIRES;10;AZUL;23139;KILOMETRO 433;7313;B7313XAC
1;BUENOS AIRES;14;BENITO JUAREZ;304;LA NUTRIA;7313;B7313XAF
1;BUENOS AIRES;14;BENITO JUAREZ;23243;LA NUTRIA;7313;B7313XAF
1;BUENOS AIRES;14;BENITO JUAREZ;311;RICARDO GAVIÑA;7313;B7313XAG
1;BUENOS AIRES;14;BENITO JUAREZ;23250;RICARDO GAVIÑA;7313;B7313XAG
1;BUENOS AIRES;100;PUAN;1619;17 DE AGOSTO;8129;Buscar CPA
1;BUENOS AIRES;100;PUAN;24558;17 DE AGOSTO;8129;Buscar CPA
1;BUENOS AIRES;100;PUAN;1620;ADELA SAENZ;8129;B8129XAA
1;BUENOS AIRES;100;PUAN;24559;ADELA SAENZ;8129;B8129XAA
1;BUENOS AIRES;100;PUAN;1635;FELIPE SOLA;8129;Buscar CPA
1;BUENOS AIRES;100;PUAN;24574;FELIPE SOLA;8129;Buscar CPA
1;BUENOS AIRES;126;TORNQUIST;1974;GLORIALDO;8129;B8129XAB
1;BUENOS AIRES;126;TORNQUIST;24913;GLORIALDO;8129;B8129XAB
1;BUENOS AIRES;67;LA MATANZA;1048;20 DE JUNIO;1761;Buscar CPA
1;BUENOS AIRES;67;LA MATANZA;23987;20 DE JUNIO;1761;Buscar CPA
1;BUENOS AIRES;84;MERLO;1325;PONTEVEDRA;1761;Buscar CPA
1;BUENOS AIRES;84;MERLO;24264;PONTEVEDRA;1761;Buscar CPA
1;BUENOS AIRES;1;25 DE MAYO;1;25 DE MAYO;6660;Buscar CPA
1;BUENOS AIRES;1;25 DE MAYO;22940;25 DE MAYO;6660;Buscar CPA
1;BUENOS AIRES;1;25 DE MAYO;17;LA TRIBU;6660;B6015XAE
1;BUENOS AIRES;1;25 DE MAYO;22956;LA TRIBU;6660;B6015XAE
1;BUENOS AIRES;58;GENERAL VIAMONTE;941;LA TRIBU;6660;B6015XAE
1;BUENOS AIRES;58;GENERAL VIAMONTE;23880;LA TRIBU;6660;B6015XAE
1;BUENOS AIRES;1;25 DE MAYO;18;LAGUNA LAS MULITAS;6660;B6660XAD
1;BUENOS AIRES;1;25 DE MAYO;22957;LAGUNA LAS MULITAS;6660;B6660XAD
1;BUENOS AIRES;1;25 DE MAYO;23;ORTIZ DE ROSAS;6660;B6660XAA
1;BUENOS AIRES;1;25 DE MAYO;22962;ORTIZ DE ROSAS;6660;B6660XAA
1;BUENOS AIRES;1;25 DE MAYO;28;SANTIAGO GARBARINI;6660;B6660XAB
1;BUENOS AIRES;1;25 DE MAYO;22967;SANTIAGO GARBARINI;6660;B6660XAB
1;BUENOS AIRES;127;TRENQUE LAUQUEN;1982;30 DE AGOSTO;6405;Buscar CPA
1;BUENOS AIRES;127;TRENQUE LAUQUEN;24921;30 DE AGOSTO;6405;Buscar CPA
1;BUENOS AIRES;93;PEHUAJO;1471;ALBARIÑO;6405;B6405XAA
1;BUENOS AIRES;93;PEHUAJO;24410;ALBARIÑO;6405;B6405XAA
1;BUENOS AIRES;127;TRENQUE LAUQUEN;1985;CORAZZI;6405;B6405XAB
1;BUENOS AIRES;127;TRENQUE LAUQUEN;24924;CORAZZI;6405;B6405XAB
1;BUENOS AIRES;127;TRENQUE LAUQUEN;1986;DUHAU;6405;B6405XAC
1;BUENOS AIRES;127;TRENQUE LAUQUEN;24925;DUHAU;6405;B6405XAC
1;BUENOS AIRES;106;ROJAS;1724;4 DE NOVIEMBRE;2707;B2705XAB
1;BUENOS AIRES;106;ROJAS;24663;4 DE NOVIEMBRE;2707;B2705XAB
1;BUENOS AIRES;39;ESTEBAN ECHEVERRIA;702;EL JAGUEL;2707;B2707XAC
1;BUENOS AIRES;39;ESTEBAN ECHEVERRIA;23641;EL JAGUEL;2707;B2707XAC
1;BUENOS AIRES;106;ROJAS;1727;EL JAGUEL;2707;B2707XAC
1;BUENOS AIRES;106;ROJAS;24666;EL JAGUEL;2707;B2707XAC
1;BUENOS AIRES;106;ROJAS;1728;GUIDO SPANO;2707;B2707XAD
1;BUENOS AIRES;106;ROJAS;24667;GUIDO SPANO;2707;B2707XAD
1;BUENOS AIRES;106;ROJAS;1730;HUNTER;2707;B2707XAE
1;BUENOS AIRES;106;ROJAS;24669;HUNTER;2707;B2707XAE
1;BUENOS AIRES;106;ROJAS;1733;LA NACION;2707;B2707XAA
1;BUENOS AIRES;106;ROJAS;24672;LA NACION;2707;B2707XAA
1;BUENOS AIRES;106;ROJAS;1734;LAS SALADAS;2707;B2707XAB
1;BUENOS AIRES;106;ROJAS;24673;LAS SALADAS;2707;B2707XAB
1;BUENOS AIRES;2;9 DE JULIO;31;9 DE JULIO;6500;Buscar CPA
1;BUENOS AIRES;2;9 DE JULIO;22970;9 DE JULIO;6500;Buscar CPA
1;BUENOS AIRES;2;9 DE JULIO;35;BARRIO JULIO DE VEDIA;6500;B6500XAB
1;BUENOS AIRES;2;9 DE JULIO;22974;BARRIO JULIO DE VEDIA;6500;B6500XAB
1;BUENOS AIRES;2;9 DE JULIO;46;FAUZON;6500;B6500XAE
1;BUENOS AIRES;2;9 DE JULIO;22985;FAUZON;6500;B6500XAE
1;BUENOS AIRES;2;9 DE JULIO;65;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;2;9 DE JULIO;23004;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;91;OLAVARRIA;1432;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;91;OLAVARRIA;24371;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;95;PERGAMINO;1555;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;95;PERGAMINO;24494;SAN JUAN;6500;B2754XAC
1;BUENOS AIRES;2;9 DE JULIO;68;VILLA DIAMANTINA;6500;B6500XAG
1;BUENOS AIRES;2;9 DE JULIO;23007;VILLA DIAMANTINA;6500;B6500XAG
1;BUENOS AIRES;68;LA PLATA;1066;ABASTO;1903;Buscar CPA
1;BUENOS AIRES;68;LA PLATA;24005;ABASTO;1903;Buscar CPA
1;BUENOS AIRES;68;LA PLATA;1069;BUCHANAN;1903;B1903XAA
1;BUENOS AIRES;68;LA PLATA;24008;BUCHANAN;1903;B1903XAA
1;BUENOS AIRES;68;LA PLATA;1072;ESTACION GOMEZ;1903;Buscar CPA
1;BUENOS AIRES;68;LA PLATA;24011;ESTACION GOMEZ;1903;Buscar CPA
1;BUENOS AIRES;68;LA PLATA;1082;MELCHOR ROMERO;1903;Buscar CPA
1;BUENOS AIRES;68;LA PLATA;24021;MELCHOR ROMERO;1903;Buscar CPA
1;BUENOS AIRES;93;PEHUAJO;1469;ABEL;6450;B6450XAA
1;BUENOS AIRES;93;PEHUAJO;24408;ABEL;6450;B6450XAA
1;BUENOS AIRES;93;PEHUAJO;1474;BARRIO OBRERO;6450;B6450XAB
1;BUENOS AIRES;93;PEHUAJO;24413;BARRIO OBRERO;6450;B6450XAB
1;BUENOS AIRES;93;PEHUAJO;1493;PEHUAJO;6450;Buscar CPA
1;BUENOS AIRES;93;PEHUAJO;24432;PEHUAJO;6450;Buscar CPA
1;BUENOS AIRES;93;PEHUAJO;1494;PUEBLO SAN ESTEBAN;6450;B6450XAD
1;BUENOS AIRES;93;PEHUAJO;24433;PUEBLO SAN ESTEBAN;6450;B6450XAD
1;BUENOS AIRES;93;PEHUAJO;1495;ROVIRA;6450;B6450XAC
1;BUENOS AIRES;93;PEHUAJO;24434;ROVIRA;6450;B6450XAC
1;BUENOS AIRES;93;PEHUAJO;1499;SANTA CECILIA SUD;6450;B6450XAF
1;BUENOS AIRES;93;PEHUAJO;24438;SANTA CECILIA SUD;6450;B6450XAF
1;BUENOS AIRES;108;SAAVEDRA;1755;ABRA DE HINOJO;8170;B8170XAA
1;BUENOS AIRES;108;SAAVEDRA;24694;ABRA DE HINOJO;8170;B8170XAA
1;BUENOS AIRES;108;SAAVEDRA;1756;ALTA VISTA;8170;B8170XAB
1;BUENOS AIRES;108;SAAVEDRA;24695;ALTA VISTA;8170;B8170XAB
1;BUENOS AIRES;108;SAAVEDRA;1762;DUCOS;8170;B8170XAC
1;BUENOS AIRES;108;SAAVEDRA;24701;DUCOS;8170;B8170XAC
1;BUENOS AIRES;108;SAAVEDRA;1767;PIGUE;8170;Buscar CPA
1;BUENOS AIRES;108;SAAVEDRA;24706;PIGUE;8170;Buscar CPA
1;BUENOS AIRES;116;SAN ISIDRO;1849;ACASSUSO;1640;Buscar CPA
1;BUENOS AIRES;116;SAN ISIDRO;24788;ACASSUSO;1640;Buscar CPA
1;BUENOS AIRES;116;SAN ISIDRO;1852;MARTINEZ;1640;Buscar CPA
1;BUENOS AIRES;116;SAN ISIDRO;24791;MARTINEZ;1640;Buscar CPA
1;BUENOS AIRES;122;TANDIL;1903;ACEILAN;7003;B7003XAB
1;BUENOS AIRES;122;TANDIL;24842;ACEILAN;7003;B7003XAB
1;BUENOS AIRES;122;TANDIL;1917;GARDEY;7003;Buscar CPA
1;BUENOS AIRES;122;TANDIL;24856;GARDEY;7003;Buscar CPA
1;BUENOS AIRES;122;TANDIL;1925;MARIA IGNACIA;7003;B7003XAA
1;BUENOS AIRES;122;TANDIL;24864;MARIA IGNACIA;7003;B7003XAA
1;BUENOS AIRES;122;TANDIL;1928;VELA;7003;Buscar CPA
1;BUENOS AIRES;122;TANDIL;24867;VELA;7003;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1506;ACEVEDO;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;24445;ACEVEDO;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1526;GORNATTI;2717;B2717XAA
1;BUENOS AIRES;95;PERGAMINO;24465;GORNATTI;2717;B2717XAA
1;BUENOS AIRES;95;PERGAMINO;1527;GUERRICO;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;24466;GUERRICO;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1531;JUANA A DE LA PEÑA;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;24470;JUANA A DE LA PEÑA;2717;Buscar CPA
1;BUENOS AIRES;95;PERGAMINO;1540;MANANTIALES;2717;B2717XAB
1;BUENOS AIRES;95;PERGAMINO;24479;MANANTIALES;2717;B2717XAB
1;BUENOS AIRES;5;ALBERTI;123;ACHUPALLAS;6627;B6627XAD
1;BUENOS AIRES;5;ALBERTI;23062;ACHUPALLAS;6627;B6627XAD
1;BUENOS AIRES;5;ALBERTI;133;GRISOLIA;6627;B6627XAA
1;BUENOS AIRES;5;ALBERTI;23072;GRISOLIA;6627;B6627XAA
1;BUENOS AIRES;28;CHIVILCOY;528;HARAS EL CARMEN;6627;B6627XAC
1;BUENOS AIRES;28;CHIVILCOY;23467;HARAS EL CARMEN;6627;B6627XAC
1;BUENOS AIRES;89;NAVARRO;1367;LA VICTORIA DESVIO;6627;B6627XAE
1;BUENOS AIRES;89;NAVARRO;24306;LA VICTORIA DESVIO;6627;B6627XAE
1;BUENOS AIRES;89;NAVARRO;1369;MOLL;6627;Buscar CPA
1;BUENOS AIRES;89;NAVARRO;24308;MOLL;6627;Buscar CPA
1;BUENOS AIRES;28;CHIVILCOY;536;RAMON BIAUS;6627;B6627XAB
1;BUENOS AIRES;28;CHIVILCOY;23475;RAMON BIAUS;6627;B6627XAB
1;BUENOS AIRES;27;CHASCOMUS;490;ADELA;7136;B7136XAA
1;BUENOS AIRES;27;CHASCOMUS;23429;ADELA;7136;B7136XAA
1;BUENOS AIRES;27;CHASCOMUS;492;COLONIA ESCUELA ARGENTINA;7136;B7136XAB
1;BUENOS AIRES;27;CHASCOMUS;23431;COLONIA ESCUELA ARGENTINA;7136;B7136XAB
1;BUENOS AIRES;27;CHASCOMUS;494;CUARTEL 6;7136;B7136XAC
1;BUENOS AIRES;27;CHASCOMUS;23433;CUARTEL 6;7136;B7136XAC
1;BUENOS AIRES;27;CHASCOMUS;504;GANDARA;7136;B7136XAE
1;BUENOS AIRES;27;CHASCOMUS;23443;GANDARA;7136;B7136XAE
1;BUENOS AIRES;27;CHASCOMUS;505;HARAS SAN IGNACIO;7136;B7136XAF
1;BUENOS AIRES;27;CHASCOMUS;23444;HARAS SAN IGNACIO;7136;B7136XAF
1;BUENOS AIRES;27;CHASCOMUS;517;MONASTERIO;7136;B7136XAD
1;BUENOS AIRES;27;CHASCOMUS;23456;MONASTERIO;7136;B7136XAD
1;BUENOS AIRES;11;BAHIA BLANCA;220;ADELA CORTI;8000;B8000XBC
1;BUENOS AIRES;11;BAHIA BLANCA;23159;ADELA CORTI;8000;B8000XBC
1;BUENOS AIRES;11;BAHIA BLANCA;223;BAHIA BLANCA;8000;Buscar CPA
1;BUENOS AIRES;11;BAHIA BLANCA;23162;BAHIA BLANCA;8000;Buscar CPA
1;BUENOS AIRES;126;TORNQUIST;1968;CHOIQUE;8000;B8000XAS
1;BUENOS AIRES;126;TORNQUIST;24907;CHOIQUE;8000;B8000XAS
1;BUENOS AIRES;11;BAHIA BLANCA;227;COLONIA BELLA VISTA;8000;B8000XAI
1;BUENOS AIRES;11;BAHIA BLANCA;23166;COLONIA BELLA VISTA;8000;B8000XAI
1;BUENOS AIRES;11;BAHIA BLANCA;239;PUERTO GALVAN;8000;B8000XAU
1;BUENOS AIRES;11;BAHIA BLANCA;23178;PUERTO GALVAN;8000;B8000XAU
1;BUENOS AIRES;11;BAHIA BLANCA;243;VILLA BUENOS AIRES;8000;B8000XAV
1;BUENOS AIRES;11;BAHIA BLANCA;23182;VILLA BUENOS AIRES;8000;B8000XAV
1;BUENOS AIRES;11;BAHIA BLANCA;244;VILLA CERRITO;8000;B8000XAW
1;BUENOS AIRES;11;BAHIA BLANCA;23183;VILLA CERRITO;8000;B8000XAW
1;BUENOS AIRES;58;GENERAL VIAMONTE;948;VILLA DELFINA;8000;B8000XBM
1;BUENOS AIRES;58;GENERAL VIAMONTE;23887;VILLA DELFINA;8000;B8000XBM
1;BUENOS AIRES;11;BAHIA BLANCA;245;VILLA DOMINGO PRONSATO;8000;B8000XAX
1;BUENOS AIRES;11;BAHIA BLANCA;23184;VILLA DOMINGO PRONSATO;8000;B8000XAX
1;BUENOS AIRES;11;BAHIA BLANCA;246;VILLA FLORESTA;8000;B8000XAY
1;BUENOS AIRES;11;BAHIA BLANCA;23185;VILLA FLORESTA;8000;B8000XAY
1;BUENOS AIRES;11;BAHIA BLANCA;249;VILLA ITALIA;8000;B7000XAR
1;BUENOS AIRES;11;BAHIA BLANCA;23188;VILLA ITALIA;8000;B7000XAR
1;BUENOS AIRES;122;TANDIL;1932;VILLA ITALIA;8000;B7000XAR
1;BUENOS AIRES;122;TANDIL;24871;VILLA ITALIA;8000;B7000XAR
1;BUENOS AIRES;11;BAHIA BLANCA;250;VILLA LIBRE;8000;B8000XAC
1;BUENOS AIRES;11;BAHIA BLANCA;23189;VILLA LIBRE;8000;B8000XAC
1;BUENOS AIRES;11;BAHIA BLANCA;251;VILLA LORETO;8000;B8000XAD
1;BUENOS AIRES;11;BAHIA BLANCA;23190;VILLA LORETO;8000;B8000XAD
1;BUENOS AIRES;11;BAHIA BLANCA;252;VILLA MITRE;8000;B8000XAE
1;BUENOS AIRES;11;BAHIA BLANCA;23191;VILLA MITRE;8000;B8000XAE
1;BUENOS AIRES;11;BAHIA BLANCA;253;VILLA NOCITO;8000;B8000XAF
1;BUENOS AIRES;11;BAHIA BLANCA;23192;VILLA NOCITO;8000;B8000XAF
1;BUENOS AIRES;11;BAHIA BLANCA;254;VILLA OBRERA;8000;B8000XAG
1;BUENOS AIRES;11;BAHIA BLANCA;23193;VILLA OBRERA;8000;B8000XAG
1;BUENOS AIRES;11;BAHIA BLANCA;255;VILLA OLGA GRUMBEIN;8000;B8000XAH
1;BUENOS AIRES;11;BAHIA BLANCA;23194;VILLA OLGA GRUMBEIN;8000;B8000XAH
1;BUENOS AIRES;11;BAHIA BLANCA;257;VILLA SANCHEZ ELIA;8000;B8000XAZ
1;BUENOS AIRES;11;BAHIA BLANCA;23196;VILLA SANCHEZ ELIA;8000;B8000XAZ
1;BUENOS AIRES;3;ADOLFO ALSINA;69;ADOLFO ALSINA;6430;B6430XAA
1;BUENOS AIRES;3;ADOLFO ALSINA;23008;ADOLFO ALSINA;6430;B6430XAA
1;BUENOS AIRES;3;ADOLFO ALSINA;78;CARHUE;6430;Buscar CPA
1;BUENOS AIRES;3;ADOLFO ALSINA;23017;CARHUE;6430;Buscar CPA
1;BUENOS AIRES;3;ADOLFO ALSINA;94;FATRALO;6430;B6430XAE
1;BUENOS AIRES;3;ADOLFO ALSINA;23033;FATRALO;6430;B6430XAE
1;BUENOS AIRES;3;ADOLFO ALSINA;96;JUAN V CILLEY;6430;B6430XAF
1;BUENOS AIRES;3;ADOLFO ALSINA;23035;JUAN V CILLEY;6430;B6430XAF
1;BUENOS AIRES;3;ADOLFO ALSINA;105;POCITO;6430;B6430XAD
1;BUENOS AIRES;3;ADOLFO ALSINA;23044;POCITO;6430;B6430XAD
1;BUENOS AIRES;60;GUAMINI;993;ROLITO ESTACION FCGB;6430;B6430XAI
1;BUENOS AIRES;60;GUAMINI;23932;ROLITO ESTACION FCGB;6430;B6430XAI
1;BUENOS AIRES;3;ADOLFO ALSINA;111;VILLA CASTELAR EST ERIZE;6430;B6430XAG
1;BUENOS AIRES;3;ADOLFO ALSINA;23050;VILLA CASTELAR EST ERIZE;6430;B6430XAG
1;BUENOS AIRES;3;ADOLFO ALSINA;114;VILLA SAURI;6430;B6430XAH
1;BUENOS AIRES;3;ADOLFO ALSINA;23053;VILLA SAURI;6430;B6430XAH
1;BUENOS AIRES;4;ADOLFO GONZALES CHAVES;116;ADOLFO GONZALES CHAVES;7513;Buscar CPA
1;BUENOS AIRES;4;ADOLFO GONZALES CHAVES;23055;ADOLFO GONZALES CHAVES;7513;Buscar CPA
1;BUENOS AIRES;4;ADOLFO GONZALES CHAVES;119;EL LUCERO;7513;B7513XAA
1;BUENOS AIRES;4;ADOLFO GONZALES CHAVES;23058;EL LUCERO;7513;B7513XAA
1;BUENOS AIRES;6;ALMIRANTE BROWN;141;ADROGUE;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;23080;ADROGUE;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;145;JOSE MARMOL;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;23084;JOSE MARMOL;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;147;MALVINAS ARGENTINAS;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;23086;MALVINAS ARGENTINAS;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;150;SAN FRANCISCO SOLANO;1846;Buscar CPA
1;BUENOS AIRES;6;ALMIRANTE BROWN;23089;SAN FRANCISCO SOLANO;1846;Buscar CPA
1;BUENOS AIRES;102;QUILMES;1670;SAN FRANCISCO SOLANO;1846;Buscar CPA
1;BUENOS AIRES;102;QUILMES;24609;SAN FRANCISCO SOLANO;1846;Buscar CPA
1;BUENOS AIRES;1;25 DE MAYO;27;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;1;25 DE MAYO;22966;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;5;ALBERTI;138;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;5;ALBERTI;23077;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;6;ALMIRANTE BROWN;151;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;6;ALMIRANTE BROWN;23090;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;90;NECOCHEA;1393;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;90;NECOCHEA;24332;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;100;PUAN;1651;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;100;PUAN;24590;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;104;RAUCH;1703;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;104;RAUCH;24642;SAN JOSE;1846;B7203XAE
1;BUENOS AIRES;83;MERCEDES;1308;AGOTE;6608;B6600XAA
1;BUENOS AIRES;83;MERCEDES;24247;AGOTE;6608;B6600XAA
1;BUENOS AIRES;83;MERCEDES;1312;GOWLAND;6608;B6608XAA
1;BUENOS AIRES;83;MERCEDES;24251;GOWLAND;6608;B6608XAA
1;BUENOS AIRES;83;MERCEDES;1316;MANUEL JOSE GARCIA;6608;B6608XAB
1;BUENOS AIRES;83;MERCEDES;24255;MANUEL JOSE GARCIA;6608;B6608XAB
1;BUENOS AIRES;77;LUJAN;1207;OLIVERA;6608;Buscar CPA
1;BUENOS AIRES;77;LUJAN;24146;OLIVERA;6608;Buscar CPA
1;BUENOS AIRES;11;BAHIA BLANCA;221;AGUARA;8105;B8105XAE
1;BUENOS AIRES;11;BAHIA BLANCA;23160;AGUARA;8105;B8105XAE
1;BUENOS AIRES;133;VILLARINO;2068;COLONIA LA MERCED;8105;B8105XAF
1;BUENOS AIRES;133;VILLARINO;25007;COLONIA LA MERCED;8105;B8105XAF
1;BUENOS AIRES;11;BAHIA BLANCA;231;GRAL DANIEL CERRI;8105;Buscar CPA
1;BUENOS AIRES;11;BAHIA BLANCA;23170;GRAL DANIEL CERRI;8105;Buscar CPA
1;BUENOS AIRES;11;BAHIA BLANCA;236;KILOMETRO 666;8105;B8105XAB
1;BUENOS AIRES;11;BAHIA BLANCA;23175;KILOMETRO 666;8105;B8105XAB
1;BUENOS AIRES;11;BAHIA BLANCA;240;SAUCE CHICO;8105;B8105XAD
1;BUENOS AIRES;11;BAHIA BLANCA;23179;SAUCE CHICO;8105;B8105XAD
1;BUENOS AIRES;66;LA COSTA;1035;AGUAS VERDES;7112;B7112XAC
1;BUENOS AIRES;66;LA COSTA;23974;AGUAS VERDES;7112;B7112XAC
1;BUENOS AIRES;66;LA COSTA;1036;COSTA AZUL;7112;B7112XAD
1;BUENOS AIRES;66;LA COSTA;23975;COSTA AZUL;7112;B7112XAD
1;BUENOS AIRES;123;TAPALQUE;1940;LA ISABEL;7112;B7212XAD
1;BUENOS AIRES;123;TAPALQUE;24879;LA ISABEL;7112;B7212XAD
1;BUENOS AIRES;9;AYACUCHO;176;LA POSTA;7112;B7112XAA
1;BUENOS AIRES;9;AYACUCHO;23115;LA POSTA;7112;B7112XAA
1;BUENOS AIRES;36;DOLORES;664;LA POSTA;7112;B7112XAA
1;BUENOS AIRES;36;DOLORES;23603;LA POSTA;7112;B7112XAA
1;BUENOS AIRES;36;DOLORES;665;LA PROTECCION;7112;B7112XAB
1;BUENOS AIRES;36;DOLORES;23604;LA PROTECCION;7112;B7112XAB
1;BUENOS AIRES;103;RAMALLO;1672;AGUIRREZABALA;2915;B2915XAB
1;BUENOS AIRES;103;RAMALLO;24611;AGUIRREZABALA;2915;B2915XAB
1;BUENOS AIRES;12;BALCARCE;272;LA ESPERANZA;2915;B2915XAC
